,datetime,delivery_date,period,period_minutes,price_portugal,price_spain,price_omie,source_file,omie_revision
0,2026-04-01 00:00:00,2026-04-01,1,15,9.17,9.17,9.17,marginalpdbc_20260401.1,1
1,2026-04-01 00:15:00,2026-04-01,2,15,7.49,7.49,7.49,marginalpdbc_20260401.1,1
2,2026-04-01 00:30:00,2026-04-01,3,15,7.06,7.06,7.06,marginalpdbc_20260401.1,1
3,2026-04-01 00:45:00,2026-04-01,4,15,5.59,5.59,5.59,marginalpdbc_20260401.1,1
4,2026-04-01 01:00:00,2026-04-01,5,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
5,2026-04-01 01:15:00,2026-04-01,6,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
6,2026-04-01 01:30:00,2026-04-01,7,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
7,2026-04-01 01:45:00,2026-04-01,8,15,4.57,4.57,4.57,marginalpdbc_20260401.1,1
8,2026-04-01 02:00:00,2026-04-01,9,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
9,2026-04-01 02:15:00,2026-04-01,10,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
10,2026-04-01 02:30:00,2026-04-01,11,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
11,2026-04-01 02:45:00,2026-04-01,12,15,5.0,5.0,5.0,marginalpdbc_20260401.1,1
12,2026-04-01 03:00:00,2026-04-01,13,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
13,2026-04-01 03:15:00,2026-04-01,14,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
14,2026-04-01 03:30:00,2026-04-01,15,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
15,2026-04-01 03:45:00,2026-04-01,16,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
16,2026-04-01 04:00:00,2026-04-01,17,15,4.96,4.96,4.96,marginalpdbc_20260401.1,1
17,2026-04-01 04:15:00,2026-04-01,18,15,4.5,4.5,4.5,marginalpdbc_20260401.1,1
18,2026-04-01 04:30:00,2026-04-01,19,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
19,2026-04-01 04:45:00,2026-04-01,20,15,4.87,4.87,4.87,marginalpdbc_20260401.1,1
20,2026-04-01 05:00:00,2026-04-01,21,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
21,2026-04-01 05:15:00,2026-04-01,22,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
22,2026-04-01 05:30:00,2026-04-01,23,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
23,2026-04-01 05:45:00,2026-04-01,24,15,5.59,5.59,5.59,marginalpdbc_20260401.1,1
24,2026-04-01 06:00:00,2026-04-01,25,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
25,2026-04-01 06:15:00,2026-04-01,26,15,6.08,6.08,6.08,marginalpdbc_20260401.1,1
26,2026-04-01 06:30:00,2026-04-01,27,15,7.39,7.39,7.39,marginalpdbc_20260401.1,1
27,2026-04-01 06:45:00,2026-04-01,28,15,9.34,9.34,9.34,marginalpdbc_20260401.1,1
28,2026-04-01 07:00:00,2026-04-01,29,15,10.54,10.54,10.54,marginalpdbc_20260401.1,1
29,2026-04-01 07:15:00,2026-04-01,30,15,13.24,13.24,13.24,marginalpdbc_20260401.1,1
30,2026-04-01 07:30:00,2026-04-01,31,15,14.0,14.0,14.0,marginalpdbc_20260401.1,1
31,2026-04-01 07:45:00,2026-04-01,32,15,14.47,14.47,14.47,marginalpdbc_20260401.1,1
32,2026-04-01 08:00:00,2026-04-01,33,15,10.08,10.08,10.08,marginalpdbc_20260401.1,1
33,2026-04-01 08:15:00,2026-04-01,34,15,9.34,9.34,9.34,marginalpdbc_20260401.1,1
34,2026-04-01 08:30:00,2026-04-01,35,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
35,2026-04-01 08:45:00,2026-04-01,36,15,2.42,2.42,2.42,marginalpdbc_20260401.1,1
36,2026-04-01 09:00:00,2026-04-01,37,15,5.41,5.41,5.41,marginalpdbc_20260401.1,1
37,2026-04-01 09:15:00,2026-04-01,38,15,1.03,1.03,1.03,marginalpdbc_20260401.1,1
38,2026-04-01 09:30:00,2026-04-01,39,15,0.0,0.0,0.0,marginalpdbc_20260401.1,1
39,2026-04-01 09:45:00,2026-04-01,40,15,-0.01,-0.01,-0.01,marginalpdbc_20260401.1,1
40,2026-04-01 10:00:00,2026-04-01,41,15,-0.31,-0.31,-0.31,marginalpdbc_20260401.1,1
41,2026-04-01 10:15:00,2026-04-01,42,15,-0.6,-0.6,-0.6,marginalpdbc_20260401.1,1
42,2026-04-01 10:30:00,2026-04-01,43,15,-0.81,-0.81,-0.81,marginalpdbc_20260401.1,1
43,2026-04-01 10:45:00,2026-04-01,44,15,-1.0,-1.0,-1.0,marginalpdbc_20260401.1,1
44,2026-04-01 11:00:00,2026-04-01,45,15,-1.81,-1.81,-1.81,marginalpdbc_20260401.1,1
45,2026-04-01 11:15:00,2026-04-01,46,15,-2.01,-2.01,-2.01,marginalpdbc_20260401.1,1
46,2026-04-01 11:30:00,2026-04-01,47,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
47,2026-04-01 11:45:00,2026-04-01,48,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
48,2026-04-01 12:00:00,2026-04-01,49,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
49,2026-04-01 12:15:00,2026-04-01,50,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
50,2026-04-01 12:30:00,2026-04-01,51,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
51,2026-04-01 12:45:00,2026-04-01,52,15,-2.1,-2.1,-2.1,marginalpdbc_20260401.1,1
52,2026-04-01 13:00:00,2026-04-01,53,15,-1.68,-2.1,-2.1,marginalpdbc_20260401.1,1
53,2026-04-01 13:15:00,2026-04-01,54,15,-1.68,-2.1,-2.1,marginalpdbc_20260401.1,1
54,2026-04-01 13:30:00,2026-04-01,55,15,-1.68,-2.76,-2.76,marginalpdbc_20260401.1,1
55,2026-04-01 13:45:00,2026-04-01,56,15,-1.68,-3.01,-3.01,marginalpdbc_20260401.1,1
56,2026-04-01 14:00:00,2026-04-01,57,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
57,2026-04-01 14:15:00,2026-04-01,58,15,-1.51,-3.5,-3.5,marginalpdbc_20260401.1,1
58,2026-04-01 14:30:00,2026-04-01,59,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
59,2026-04-01 14:45:00,2026-04-01,60,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
60,2026-04-01 15:00:00,2026-04-01,61,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
61,2026-04-01 15:15:00,2026-04-01,62,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
62,2026-04-01 15:30:00,2026-04-01,63,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
63,2026-04-01 15:45:00,2026-04-01,64,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
64,2026-04-01 16:00:00,2026-04-01,65,15,-1.51,-4.0,-4.0,marginalpdbc_20260401.1,1
65,2026-04-01 16:15:00,2026-04-01,66,15,-1.49,-4.0,-4.0,marginalpdbc_20260401.1,1
66,2026-04-01 16:30:00,2026-04-01,67,15,-1.49,-4.0,-4.0,marginalpdbc_20260401.1,1
67,2026-04-01 16:45:00,2026-04-01,68,15,-1.49,-4.0,-4.0,marginalpdbc_20260401.1,1
68,2026-04-01 17:00:00,2026-04-01,69,15,-1.51,-3.0,-3.0,marginalpdbc_20260401.1,1
69,2026-04-01 17:15:00,2026-04-01,70,15,-1.49,-2.1,-2.1,marginalpdbc_20260401.1,1
70,2026-04-01 17:30:00,2026-04-01,71,15,-1.49,-2.1,-2.1,marginalpdbc_20260401.1,1
71,2026-04-01 17:45:00,2026-04-01,72,15,-1.0,-2.1,-2.1,marginalpdbc_20260401.1,1
72,2026-04-01 18:00:00,2026-04-01,73,15,-0.82,-0.82,-0.82,marginalpdbc_20260401.1,1
73,2026-04-01 18:15:00,2026-04-01,74,15,-0.81,-0.81,-0.81,marginalpdbc_20260401.1,1
74,2026-04-01 18:30:00,2026-04-01,75,15,-0.35,-0.35,-0.35,marginalpdbc_20260401.1,1
75,2026-04-01 18:45:00,2026-04-01,76,15,-0.01,-0.01,-0.01,marginalpdbc_20260401.1,1
76,2026-04-01 19:00:00,2026-04-01,77,15,0.0,0.0,0.0,marginalpdbc_20260401.1,1
77,2026-04-01 19:15:00,2026-04-01,78,15,0.17,0.17,0.17,marginalpdbc_20260401.1,1
78,2026-04-01 19:30:00,2026-04-01,79,15,3.08,3.08,3.08,marginalpdbc_20260401.1,1
79,2026-04-01 19:45:00,2026-04-01,80,15,9.1,9.1,9.1,marginalpdbc_20260401.1,1
80,2026-04-01 20:00:00,2026-04-01,81,15,7.06,7.06,7.06,marginalpdbc_20260401.1,1
81,2026-04-01 20:15:00,2026-04-01,82,15,10.54,10.54,10.54,marginalpdbc_20260401.1,1
82,2026-04-01 20:30:00,2026-04-01,83,15,18.19,18.19,18.19,marginalpdbc_20260401.1,1
83,2026-04-01 20:45:00,2026-04-01,84,15,35.01,35.01,35.01,marginalpdbc_20260401.1,1
84,2026-04-01 21:00:00,2026-04-01,85,15,35.02,35.02,35.02,marginalpdbc_20260401.1,1
85,2026-04-01 21:15:00,2026-04-01,86,15,35.02,35.02,35.02,marginalpdbc_20260401.1,1
86,2026-04-01 21:30:00,2026-04-01,87,15,35.02,35.02,35.02,marginalpdbc_20260401.1,1
87,2026-04-01 21:45:00,2026-04-01,88,15,35.01,35.01,35.01,marginalpdbc_20260401.1,1
88,2026-04-01 22:00:00,2026-04-01,89,15,35.0,35.0,35.0,marginalpdbc_20260401.1,1
89,2026-04-01 22:15:00,2026-04-01,90,15,15.0,15.0,15.0,marginalpdbc_20260401.1,1
90,2026-04-01 22:30:00,2026-04-01,91,15,13.2,13.2,13.2,marginalpdbc_20260401.1,1
91,2026-04-01 22:45:00,2026-04-01,92,15,10.34,10.34,10.34,marginalpdbc_20260401.1,1
92,2026-04-01 23:00:00,2026-04-01,93,15,10.53,10.53,10.53,marginalpdbc_20260401.1,1
93,2026-04-01 23:15:00,2026-04-01,94,15,10.0,10.0,10.0,marginalpdbc_20260401.1,1
94,2026-04-01 23:30:00,2026-04-01,95,15,9.1,9.1,9.1,marginalpdbc_20260401.1,1
95,2026-04-01 23:45:00,2026-04-01,96,15,7.39,7.39,7.39,marginalpdbc_20260401.1,1
96,2026-04-02 00:00:00,2026-04-02,1,15,11.06,11.06,11.06,marginalpdbc_20260402.1,1
97,2026-04-02 00:15:00,2026-04-02,2,15,10.82,10.82,10.82,marginalpdbc_20260402.1,1
98,2026-04-02 00:30:00,2026-04-02,3,15,10.53,10.53,10.53,marginalpdbc_20260402.1,1
99,2026-04-02 00:45:00,2026-04-02,4,15,8.5,8.5,8.5,marginalpdbc_20260402.1,1
100,2026-04-02 01:00:00,2026-04-02,5,15,8.5,8.5,8.5,marginalpdbc_20260402.1,1
101,2026-04-02 01:15:00,2026-04-02,6,15,7.39,7.39,7.39,marginalpdbc_20260402.1,1
102,2026-04-02 01:30:00,2026-04-02,7,15,7.17,7.17,7.17,marginalpdbc_20260402.1,1
103,2026-04-02 01:45:00,2026-04-02,8,15,6.0,6.0,6.0,marginalpdbc_20260402.1,1
104,2026-04-02 02:00:00,2026-04-02,9,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
105,2026-04-02 02:15:00,2026-04-02,10,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
106,2026-04-02 02:30:00,2026-04-02,11,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
107,2026-04-02 02:45:00,2026-04-02,12,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
108,2026-04-02 03:00:00,2026-04-02,13,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
109,2026-04-02 03:15:00,2026-04-02,14,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
110,2026-04-02 03:30:00,2026-04-02,15,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
111,2026-04-02 03:45:00,2026-04-02,16,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
112,2026-04-02 04:00:00,2026-04-02,17,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
113,2026-04-02 04:15:00,2026-04-02,18,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
114,2026-04-02 04:30:00,2026-04-02,19,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
115,2026-04-02 04:45:00,2026-04-02,20,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
116,2026-04-02 05:00:00,2026-04-02,21,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
117,2026-04-02 05:15:00,2026-04-02,22,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
118,2026-04-02 05:30:00,2026-04-02,23,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
119,2026-04-02 05:45:00,2026-04-02,24,15,6.0,6.0,6.0,marginalpdbc_20260402.1,1
120,2026-04-02 06:00:00,2026-04-02,25,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
121,2026-04-02 06:15:00,2026-04-02,26,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
122,2026-04-02 06:30:00,2026-04-02,27,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
123,2026-04-02 06:45:00,2026-04-02,28,15,7.06,7.06,7.06,marginalpdbc_20260402.1,1
124,2026-04-02 07:00:00,2026-04-02,29,15,7.39,7.39,7.39,marginalpdbc_20260402.1,1
125,2026-04-02 07:15:00,2026-04-02,30,15,8.5,8.5,8.5,marginalpdbc_20260402.1,1
126,2026-04-02 07:30:00,2026-04-02,31,15,9.37,9.37,9.37,marginalpdbc_20260402.1,1
127,2026-04-02 07:45:00,2026-04-02,32,15,9.37,9.37,9.37,marginalpdbc_20260402.1,1
128,2026-04-02 08:00:00,2026-04-02,33,15,7.28,7.28,7.28,marginalpdbc_20260402.1,1
129,2026-04-02 08:15:00,2026-04-02,34,15,5.59,5.59,5.59,marginalpdbc_20260402.1,1
130,2026-04-02 08:30:00,2026-04-02,35,15,3.08,3.08,3.08,marginalpdbc_20260402.1,1
131,2026-04-02 08:45:00,2026-04-02,36,15,1.94,1.94,1.94,marginalpdbc_20260402.1,1
132,2026-04-02 09:00:00,2026-04-02,37,15,1.03,1.03,1.03,marginalpdbc_20260402.1,1
133,2026-04-02 09:15:00,2026-04-02,38,15,0.1,0.1,0.1,marginalpdbc_20260402.1,1
134,2026-04-02 09:30:00,2026-04-02,39,15,0.0,0.0,0.0,marginalpdbc_20260402.1,1
135,2026-04-02 09:45:00,2026-04-02,40,15,-0.1,-0.1,-0.1,marginalpdbc_20260402.1,1
136,2026-04-02 10:00:00,2026-04-02,41,15,-0.11,-0.52,-0.52,marginalpdbc_20260402.1,1
137,2026-04-02 10:15:00,2026-04-02,42,15,-0.11,-0.81,-0.81,marginalpdbc_20260402.1,1
138,2026-04-02 10:30:00,2026-04-02,43,15,-0.32,-0.82,-0.82,marginalpdbc_20260402.1,1
139,2026-04-02 10:45:00,2026-04-02,44,15,-0.32,-1.0,-1.0,marginalpdbc_20260402.1,1
140,2026-04-02 11:00:00,2026-04-02,45,15,-0.32,-2.0,-2.0,marginalpdbc_20260402.1,1
141,2026-04-02 11:15:00,2026-04-02,46,15,-0.32,-2.1,-2.1,marginalpdbc_20260402.1,1
142,2026-04-02 11:30:00,2026-04-02,47,15,-1.49,-2.1,-2.1,marginalpdbc_20260402.1,1
143,2026-04-02 11:45:00,2026-04-02,48,15,-1.49,-2.1,-2.1,marginalpdbc_20260402.1,1
144,2026-04-02 12:00:00,2026-04-02,49,15,-1.49,-2.1,-2.1,marginalpdbc_20260402.1,1
145,2026-04-02 12:15:00,2026-04-02,50,15,-1.49,-3.0,-3.0,marginalpdbc_20260402.1,1
146,2026-04-02 12:30:00,2026-04-02,51,15,-1.51,-3.01,-3.01,marginalpdbc_20260402.1,1
147,2026-04-02 12:45:00,2026-04-02,52,15,-1.51,-3.1,-3.1,marginalpdbc_20260402.1,1
148,2026-04-02 13:00:00,2026-04-02,53,15,-1.49,-3.1,-3.1,marginalpdbc_20260402.1,1
149,2026-04-02 13:15:00,2026-04-02,54,15,-1.49,-3.1,-3.1,marginalpdbc_20260402.1,1
150,2026-04-02 13:30:00,2026-04-02,55,15,-1.49,-3.5,-3.5,marginalpdbc_20260402.1,1
151,2026-04-02 13:45:00,2026-04-02,56,15,-1.49,-4.0,-4.0,marginalpdbc_20260402.1,1
152,2026-04-02 14:00:00,2026-04-02,57,15,-1.51,-4.0,-4.0,marginalpdbc_20260402.1,1
153,2026-04-02 14:15:00,2026-04-02,58,15,-1.51,-4.0,-4.0,marginalpdbc_20260402.1,1
154,2026-04-02 14:30:00,2026-04-02,59,15,-1.51,-4.0,-4.0,marginalpdbc_20260402.1,1
155,2026-04-02 14:45:00,2026-04-02,60,15,-1.51,-4.0,-4.0,marginalpdbc_20260402.1,1
156,2026-04-02 15:00:00,2026-04-02,61,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
157,2026-04-02 15:15:00,2026-04-02,62,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
158,2026-04-02 15:30:00,2026-04-02,63,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
159,2026-04-02 15:45:00,2026-04-02,64,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
160,2026-04-02 16:00:00,2026-04-02,65,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
161,2026-04-02 16:15:00,2026-04-02,66,15,-0.32,-5.0,-5.0,marginalpdbc_20260402.1,1
162,2026-04-02 16:30:00,2026-04-02,67,15,-0.32,-5.0,-5.0,marginalpdbc_20260402.1,1
163,2026-04-02 16:45:00,2026-04-02,68,15,-0.32,-5.0,-5.0,marginalpdbc_20260402.1,1
164,2026-04-02 17:00:00,2026-04-02,69,15,-0.57,-5.0,-5.0,marginalpdbc_20260402.1,1
165,2026-04-02 17:15:00,2026-04-02,70,15,-0.57,-4.0,-4.0,marginalpdbc_20260402.1,1
166,2026-04-02 17:30:00,2026-04-02,71,15,-0.57,-4.0,-4.0,marginalpdbc_20260402.1,1
167,2026-04-02 17:45:00,2026-04-02,72,15,-0.32,-3.01,-3.01,marginalpdbc_20260402.1,1
168,2026-04-02 18:00:00,2026-04-02,73,15,-1.0,-1.0,-1.0,marginalpdbc_20260402.1,1
169,2026-04-02 18:15:00,2026-04-02,74,15,-0.82,-0.82,-0.82,marginalpdbc_20260402.1,1
170,2026-04-02 18:30:00,2026-04-02,75,15,-0.81,-0.81,-0.81,marginalpdbc_20260402.1,1
171,2026-04-02 18:45:00,2026-04-02,76,15,-0.32,-0.32,-0.32,marginalpdbc_20260402.1,1
172,2026-04-02 19:00:00,2026-04-02,77,15,-0.09,-0.09,-0.09,marginalpdbc_20260402.1,1
173,2026-04-02 19:15:00,2026-04-02,78,15,0.0,0.0,0.0,marginalpdbc_20260402.1,1
174,2026-04-02 19:30:00,2026-04-02,79,15,0.84,0.84,0.84,marginalpdbc_20260402.1,1
175,2026-04-02 19:45:00,2026-04-02,80,15,4.28,4.28,4.28,marginalpdbc_20260402.1,1
176,2026-04-02 20:00:00,2026-04-02,81,15,5.41,5.41,5.41,marginalpdbc_20260402.1,1
177,2026-04-02 20:15:00,2026-04-02,82,15,10.34,10.34,10.34,marginalpdbc_20260402.1,1
178,2026-04-02 20:30:00,2026-04-02,83,15,12.66,12.66,12.66,marginalpdbc_20260402.1,1
179,2026-04-02 20:45:00,2026-04-02,84,15,35.0,35.0,35.0,marginalpdbc_20260402.1,1
180,2026-04-02 21:00:00,2026-04-02,85,15,35.01,35.01,35.01,marginalpdbc_20260402.1,1
181,2026-04-02 21:15:00,2026-04-02,86,15,35.02,35.02,35.02,marginalpdbc_20260402.1,1
182,2026-04-02 21:30:00,2026-04-02,87,15,35.01,35.01,35.01,marginalpdbc_20260402.1,1
183,2026-04-02 21:45:00,2026-04-02,88,15,35.01,35.01,35.01,marginalpdbc_20260402.1,1
184,2026-04-02 22:00:00,2026-04-02,89,15,35.0,35.0,35.0,marginalpdbc_20260402.1,1
185,2026-04-02 22:15:00,2026-04-02,90,15,35.0,35.0,35.0,marginalpdbc_20260402.1,1
186,2026-04-02 22:30:00,2026-04-02,91,15,19.16,19.16,19.16,marginalpdbc_20260402.1,1
187,2026-04-02 22:45:00,2026-04-02,92,15,14.0,14.0,14.0,marginalpdbc_20260402.1,1
188,2026-04-02 23:00:00,2026-04-02,93,15,12.66,12.66,12.66,marginalpdbc_20260402.1,1
189,2026-04-02 23:15:00,2026-04-02,94,15,11.06,11.06,11.06,marginalpdbc_20260402.1,1
190,2026-04-02 23:30:00,2026-04-02,95,15,10.82,10.82,10.82,marginalpdbc_20260402.1,1
191,2026-04-02 23:45:00,2026-04-02,96,15,10.34,10.34,10.34,marginalpdbc_20260402.1,1
192,2026-04-03 00:00:00,2026-04-03,1,15,15.44,15.44,15.44,marginalpdbc_20260403.1,1
193,2026-04-03 00:15:00,2026-04-03,2,15,14.0,14.0,14.0,marginalpdbc_20260403.1,1
194,2026-04-03 00:30:00,2026-04-03,3,15,13.86,13.86,13.86,marginalpdbc_20260403.1,1
195,2026-04-03 00:45:00,2026-04-03,4,15,12.3,12.3,12.3,marginalpdbc_20260403.1,1
196,2026-04-03 01:00:00,2026-04-03,5,15,12.28,12.28,12.28,marginalpdbc_20260403.1,1
197,2026-04-03 01:15:00,2026-04-03,6,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
198,2026-04-03 01:30:00,2026-04-03,7,15,11.82,11.82,11.82,marginalpdbc_20260403.1,1
199,2026-04-03 01:45:00,2026-04-03,8,15,11.34,11.34,11.34,marginalpdbc_20260403.1,1
200,2026-04-03 02:00:00,2026-04-03,9,15,11.34,11.34,11.34,marginalpdbc_20260403.1,1
201,2026-04-03 02:15:00,2026-04-03,10,15,11.1,11.1,11.1,marginalpdbc_20260403.1,1
202,2026-04-03 02:30:00,2026-04-03,11,15,11.1,11.1,11.1,marginalpdbc_20260403.1,1
203,2026-04-03 02:45:00,2026-04-03,12,15,11.34,11.34,11.34,marginalpdbc_20260403.1,1
204,2026-04-03 03:00:00,2026-04-03,13,15,12.28,12.28,12.28,marginalpdbc_20260403.1,1
205,2026-04-03 03:15:00,2026-04-03,14,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
206,2026-04-03 03:30:00,2026-04-03,15,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
207,2026-04-03 03:45:00,2026-04-03,16,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
208,2026-04-03 04:00:00,2026-04-03,17,15,11.82,11.82,11.82,marginalpdbc_20260403.1,1
209,2026-04-03 04:15:00,2026-04-03,18,15,11.82,11.82,11.82,marginalpdbc_20260403.1,1
210,2026-04-03 04:30:00,2026-04-03,19,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
211,2026-04-03 04:45:00,2026-04-03,20,15,12.06,12.06,12.06,marginalpdbc_20260403.1,1
212,2026-04-03 05:00:00,2026-04-03,21,15,12.28,12.28,12.28,marginalpdbc_20260403.1,1
213,2026-04-03 05:15:00,2026-04-03,22,15,12.28,12.28,12.28,marginalpdbc_20260403.1,1
214,2026-04-03 05:30:00,2026-04-03,23,15,13.02,13.02,13.02,marginalpdbc_20260403.1,1
215,2026-04-03 05:45:00,2026-04-03,24,15,12.71,12.71,12.71,marginalpdbc_20260403.1,1
216,2026-04-03 06:00:00,2026-04-03,25,15,12.28,12.28,12.28,marginalpdbc_20260403.1,1
217,2026-04-03 06:15:00,2026-04-03,26,15,12.3,12.3,12.3,marginalpdbc_20260403.1,1
218,2026-04-03 06:30:00,2026-04-03,27,15,13.86,13.86,13.86,marginalpdbc_20260403.1,1
219,2026-04-03 06:45:00,2026-04-03,28,15,14.0,14.0,14.0,marginalpdbc_20260403.1,1
220,2026-04-03 07:00:00,2026-04-03,29,15,14.0,14.0,14.0,marginalpdbc_20260403.1,1
221,2026-04-03 07:15:00,2026-04-03,30,15,15.9,15.9,15.9,marginalpdbc_20260403.1,1
222,2026-04-03 07:30:00,2026-04-03,31,15,15.44,15.44,15.44,marginalpdbc_20260403.1,1
223,2026-04-03 07:45:00,2026-04-03,32,15,16.97,16.97,16.97,marginalpdbc_20260403.1,1
224,2026-04-03 08:00:00,2026-04-03,33,15,11.82,11.82,11.82,marginalpdbc_20260403.1,1
225,2026-04-03 08:15:00,2026-04-03,34,15,10.04,10.04,10.04,marginalpdbc_20260403.1,1
226,2026-04-03 08:30:00,2026-04-03,35,15,5.41,5.41,5.41,marginalpdbc_20260403.1,1
227,2026-04-03 08:45:00,2026-04-03,36,15,1.1,1.1,1.1,marginalpdbc_20260403.1,1
228,2026-04-03 09:00:00,2026-04-03,37,15,0.89,0.89,0.89,marginalpdbc_20260403.1,1
229,2026-04-03 09:15:00,2026-04-03,38,15,0.31,0.31,0.31,marginalpdbc_20260403.1,1
230,2026-04-03 09:30:00,2026-04-03,39,15,0.0,0.0,0.0,marginalpdbc_20260403.1,1
231,2026-04-03 09:45:00,2026-04-03,40,15,-0.5,-0.5,-0.5,marginalpdbc_20260403.1,1
232,2026-04-03 10:00:00,2026-04-03,41,15,-0.81,-0.81,-0.81,marginalpdbc_20260403.1,1
233,2026-04-03 10:15:00,2026-04-03,42,15,-0.99,-0.99,-0.99,marginalpdbc_20260403.1,1
234,2026-04-03 10:30:00,2026-04-03,43,15,-1.5,-1.5,-1.5,marginalpdbc_20260403.1,1
235,2026-04-03 10:45:00,2026-04-03,44,15,-2.06,-2.06,-2.06,marginalpdbc_20260403.1,1
236,2026-04-03 11:00:00,2026-04-03,45,15,-2.1,-2.1,-2.1,marginalpdbc_20260403.1,1
237,2026-04-03 11:15:00,2026-04-03,46,15,-2.1,-2.1,-2.1,marginalpdbc_20260403.1,1
238,2026-04-03 11:30:00,2026-04-03,47,15,-2.1,-2.1,-2.1,marginalpdbc_20260403.1,1
239,2026-04-03 11:45:00,2026-04-03,48,15,-3.0,-3.0,-3.0,marginalpdbc_20260403.1,1
240,2026-04-03 12:00:00,2026-04-03,49,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
241,2026-04-03 12:15:00,2026-04-03,50,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
242,2026-04-03 12:30:00,2026-04-03,51,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
243,2026-04-03 12:45:00,2026-04-03,52,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
244,2026-04-03 13:00:00,2026-04-03,53,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
245,2026-04-03 13:15:00,2026-04-03,54,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
246,2026-04-03 13:30:00,2026-04-03,55,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
247,2026-04-03 13:45:00,2026-04-03,56,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
248,2026-04-03 14:00:00,2026-04-03,57,15,-4.0,-4.0,-4.0,marginalpdbc_20260403.1,1
249,2026-04-03 14:15:00,2026-04-03,58,15,-4.75,-4.75,-4.75,marginalpdbc_20260403.1,1
250,2026-04-03 14:30:00,2026-04-03,59,15,-4.75,-4.75,-4.75,marginalpdbc_20260403.1,1
251,2026-04-03 14:45:00,2026-04-03,60,15,-5.0,-5.0,-5.0,marginalpdbc_20260403.1,1
252,2026-04-03 15:00:00,2026-04-03,61,15,-5.0,-5.0,-5.0,marginalpdbc_20260403.1,1
